date,OhioAndKentucky,East,DAYTON,AEP,DUQ,DOM,hour
2014/1/22,4294,2406,2799,20982,2118,16079,14
2014/1/22,4230,2367,2791,20657,2128,15638,15
2014/1/22,4250,2382,2758,20663,2108,15520,16
2014/1/22,4251,2477,2781,20970,2152,15920,17
2014/1/22,4380,2594,2867,21737,2226,17223,18
2014/1/22,4548,2648,2963,22184,2280,17998,19
2014/1/22,4506,2675,2940,22017,2238,18095,20
2014/1/22,4458,2631,2877,21917,2206,18016,21
2014/1/22,4288,2568,2776,21335,2116,17575,22
2014/1/22,4046,2480,2640,20511,2016,16947,23
2014/1/23,3875,2400,2511,19752,1919,16390,0
2014/1/23,3764,2327,2448,19228,1849,16053,1
2014/1/23,3748,2355,2422,18869,1833,15868,2
2014/1/23,3736,2352,2407,18839,1805,15903,3
2014/1/23,3759,2379,2422,18929,1794,15981,4
2014/1/23,3836,2412,2484,19299,1832,16529,5
2014/1/23,4035,2503,2603,20106,1871,17453,6
2014/1/23,4337,2708,2806,21392,1986,18433,7
2014/1/23,4540,2800,2963,21978,2103,18959,8
2014/1/23,4537,2828,2994,22066,2141,18546,9
2014/1/23,4488,2819,2978,21889,2139,17568,10
2014/1/23,4433,2746,2941,21868,2166,16639,11
2014/1/23,4363,2647,2875,21599,2127,15923,12
2014/1/23,4282,2608,2827,21185,2150,15279,13
2014/1/23,4194,2471,2790,21024,2116,14920,14
2014/1/23,4169,2428,2757,20823,2110,14811,15
2014/1/23,4134,2387,2715,20732,2123,14771,16
2014/1/23,4169,2477,2775,20974,2147,14998,17
2014/1/23,4350,2729,2896,21759,2200,16201,18
2014/1/23,4621,2926,3051,22814,2256,16929,19
2014/1/23,4646,3002,3039,23071,2252,17162,20
2014/1/23,4613,3045,3009,23062,2222,17174,21
2014/1/23,4516,3043,2937,22828,2170,16988,22
2014/1/23,4311,2935,2800,22238,2065,16527,23
2014/1/24,4141,2931,2695,21630,1985,16115,0
2014/1/24,4060,2939,2632,21314,1911,16057,1
2014/1/24,3991,2974,2592,21096,1875,16197,2
2014/1/24,3993,3031,2568,21213,1840,16467,3
2014/1/24,3986,3078,2562,21327,1841,16727,4
2014/1/24,4067,3072,2616,21694,1874,17252,5
2014/1/24,4241,3130,2730,22442,1940,18155,6
2014/1/24,4530,3315,2890,23517,2084,19146,7
2014/1/24,4750,3344,3022,24231,2160,19677,8
2014/1/24,4698,3280,3064,24087,2237,19240,9
2014/1/24,4597,3074,3003,23692,2253,18460,10
2014/1/24,4475,2957,2952,23175,2244,17574,11
2014/1/24,4343,2783,2899,22424,2219,16729,12
2014/1/24,4237,2618,2853,21879,2208,16025,13
2014/1/24,4206,2472,2826,21426,2162,15455,14
2014/1/24,4151,2379,2785,20972,2135,15058,15
2014/1/24,4164,2361,2765,20768,2130,15005,16
2014/1/24,4201,2382,2798,20897,2123,15386,17
2014/1/24,4273,2500,2853,21521,2192,16667,18
2014/1/24,4393,2642,2934,22274,2205,17446,19
2014/1/24,4324,2655,2881,22169,2192,17573,20
2014/1/24,4260,2653,2808,22047,2152,17531,21
2014/1/24,4122,2605,2721,21482,2090,17288,22
2014/1/24,3944,2619,2592,20781,1994,16719,23
2014/1/25,3739,2491,2468,20141,1901,16175,0
2014/1/25,3593,2394,2371,19578,1815,15792,1
2014/1/25,3555,2335,2311,19132,1771,15635,2
2014/1/25,3522,2361,2272,18962,1737,15581,3
2014/1/25,3466,2356,2257,18741,1708,15595,4
2014/1/25,3484,2358,2267,18710,1716,15746,5
2014/1/25,3529,2362,2292,18908,1752,16002,6
2014/1/25,3589,2410,2362,19247,1777,16377,7
2014/1/25,3685,2442,2442,19632,1827,16737,8
2014/1/25,3749,2516,2484,19747,1874,16935,9
2014/1/25,3829,2545,2534,20062,1912,17012,10
2014/1/25,3848,2541,2555,20228,1944,16734,11
2014/1/25,3806,2466,2525,20092,1963,16384,12
2014/1/25,3670,2303,2446,19730,1958,15932,13
2014/1/25,3531,2144,2369,19234,1940,15357,14
2014/1/25,3499,2026,2336,18878,1939,14735,15
2014/1/25,3439,1918,2318,18677,1921,14385,16
2014/1/25,3510,1954,2334,18712,1909,14340,17
2014/1/25,3713,2009,2452,19129,1997,15010,18
2014/1/25,3963,2172,2578,19901,2031,15305,19
2014/1/25,3983,2221,2577,19838,2021,15029,20
2014/1/25,3940,2306,2538,19587,1984,14772,21
2014/1/25,3896,2265,2497,19260,1943,14388,22
2014/1/25,3781,2252,2413,18666,1903,13867,23
2014/1/26,3662,2226,2333,18177,1840,13352,0
2014/1/26,3564,2225,2257,17760,1770,12961,1
2014/1/26,3501,2259,2217,17697,1717,12872,2
2014/1/26,3482,2303,2208,17814,1680,12913,3
2014/1/26,3463,2353,2213,17959,1675,12984,4
2014/1/26,3453,2363,2211,18202,1679,13312,5
2014/1/26,3499,2345,2237,18514,1704,13771,6
2014/1/26,3581,2408,2288,18956,1738,14423,7
2014/1/26,3656,2429,2360,19456,1774,15083,8
2014/1/26,3734,2466,2415,19633,1810,15139,9
2014/1/26,3785,2393,2468,19625,1863,14492,10
2014/1/26,3780,2295,2483,19443,1903,13806,11
2014/1/26,3686,2091,2468,19089,1938,13382,12
2014/1/26,3621,1911,2418,18623,1962,13189,13
2014/1/26,3531,1790,2353,17963,1964,13070,14
2014/1/26,3433,1674,2278,17364,1953,12892,15
2014/1/26,3341,1602,2243,17006,1952,12563,16
2014/1/26,3299,1551,2237,17044,1962,12682,17
2014/1/26,3407,1621,2288,17585,2021,13631,18
2014/1/26,3609,1785,2394,18380,2025,14188,19
2014/1/26,3621,1856,2359,18258,1995,14207,20
2014/1/26,3586,1814,2296,18031,1949,14002,21
2014/1/26,3419,1793,2200,17404,1910,13495,22
2014/1/26,3256,1691,2104,16807,1838,12773,23
2014/1/27,3067,1617,2025,16237,1733,12165,0
2014/1/27,2898,1530,1963,15840,1672,11721,1
2014/1/27,2881,1483,1975,15635,1631,11384,2
2014/1/27,2993,1477,2048,15681,1597,11218,3
2014/1/27,3128,1543,2116,15834,1576,11171,4
2014/1/27,3287,1633,2232,16296,1587,11388,5
2014/1/27,3548,1855,2410,17287,1675,12099,6
2014/1/27,3938,2105,2657,18803,1834,13189,7
2014/1/27,4229,2272,2822,19758,1947,13593,8
2014/1/27,4250,2287,2845,19892,1996,13209,9
2014/1/27,4265,2336,2849,19929,2028,12674,10
2014/1/27,4237,2309,2816,20030,2062,12107,11
2014/1/27,4135,2303,2772,19816,2050,11640,12
2014/1/27,4071,2274,2737,19585,2044,11284,13
2014/1/27,4042,2171,2708,19394,2033,11035,14
2014/1/27,4016,2116,2678,19120,2015,10963,15
2014/1/27,3984,2092,2651,19083,2013,11174,16
2014/1/27,4050,2171,2679,19343,2032,11812,17
2014/1/27,4221,2390,2810,20285,2109,12948,18
2014/1/27,4491,2595,2994,21566,2185,13828,19
2014/1/27,4553,2707,3020,21823,2184,14102,20
2014/1/27,4538,2705,2999,21868,2181,14257,21
2014/1/27,4474,2651,2942,21536,2125,14090,22
2014/1/27,4317,2628,2850,21059,2038,13628,23
2014/1/28,4173,2623,2756,20544,1956,13183,0
2014/1/28,4116,2619,2688,20191,1899,13076,1
2014/1/28,4120,2596,2663,20129,1857,13155,2
2014/1/28,4127,2633,2656,20230,1847,13534,3
2014/1/28,4155,2636,2659,20385,1846,13808,4
2014/1/28,4209,2783,2715,20686,1861,14501,5
2014/1/28,4394,2861,2826,21474,1936,15581,6
2014/1/28,4653,3056,2989,22248,2037,17064,7
2014/1/28,4827,3114,3080,22877,2155,17744,8
2014/1/28,4779,3001,3087,23040,2188,17633,9
2014/1/28,4762,2894,3102,22983,2200,17571,10
2014/1/28,4661,2850,3057,22966,2200,17308,11
2014/1/28,4529,2759,2991,22478,2200,17108,12
2014/1/28,4405,2659,2928,22153,2208,16798,13
2014/1/28,4296,2571,2876,21843,2173,16690,14
2014/1/28,4282,2526,2837,21772,2185,16646,15
2014/1/28,4271,2586,2781,21693,2185,16808,16
2014/1/28,4278,2616,2772,21777,2211,17367,17
2014/1/28,4390,2715,2850,22369,2275,18283,18
2014/1/28,4619,2860,3018,23264,2324,18751,19
2014/1/28,4693,2893,3028,23230,2297,18726,20
2014/1/28,4665,2894,3004,22957,2252,18485,21
2014/1/28,4585,2921,2930,22567,2184,17835,22
2014/1/28,4435,2905,2834,22005,2073,17115,23
2014/1/29,4266,2897,2731,21579,1995,16549,0
2014/1/29,4186,2914,2670,21162,1951,16316,1
2014/1/29,4136,2917,2630,21170,1897,16334,2
2014/1/29,4144,2973,2609,21184,1886,16374,3
2014/1/29,4124,3005,2616,21307,1885,16404,4
2014/1/29,4219,3112,2652,21764,1915,16652,5
2014/1/29,4383,3221,2754,22508,2002,17262,6
2014/1/29,4637,3386,2927,23361,2114,18016,7
2014/1/29,4821,3425,3049,24123,2179,18522,8
2014/1/29,4738,3287,3042,24030,2205,18577,9
2014/1/29,4587,3000,2983,23441,2244,18057,10
2014/1/29,4421,2741,2898,22656,2208,17342,11
2014/1/29,4264,2510,2822,22030,2186,16676,12
2014/1/29,4109,2415,2750,21386,2157,16207,13
2014/1/29,4007,2208,2684,20833,2144,15712,14
2014/1/29,3931,2132,2617,20343,2099,15201,15
2014/1/29,3839,2113,2561,19866,2099,15089,16
2014/1/29,3839,2109,2559,20042,2126,15505,17
2014/1/29,4013,2243,2638,20897,2199,16600,18
2014/1/29,4275,2527,2799,22244,2269,17246,19
2014/1/29,4325,2571,2819,22597,2256,17257,20
2014/1/29,4278,2664,2782,22604,2237,17062,21
2014/1/29,4198,2692,2707,22205,2180,16661,22
2014/1/29,4003,2640,2591,21599,2065,16112,23
2014/1/30,3881,2629,2473,21080,1980,15897,0
2014/1/30,3752,2611,2407,20798,1897,16004,1
2014/1/30,3712,2651,2365,20787,1867,16155,2
2014/1/30,3689,2691,2347,20919,1857,16505,3
2014/1/30,3708,2785,2354,21017,1853,16897,4
2014/1/30,3788,2798,2400,21569,1872,17419,5
2014/1/30,3978,2911,2527,22403,1958,18273,6
2014/1/30,4256,3015,2726,23702,2097,19274,7
2014/1/30,4436,3053,2840,24421,2152,19784,8
2014/1/30,4338,3011,2792,24092,2165,19208,9
2014/1/30,4173,2747,2729,23085,2147,17730,10
2014/1/30,4055,2487,2666,21996,2152,16404,11
2014/1/30,3957,2345,2639,20980,2125,15480,12
2014/1/30,3857,2146,2607,20228,2085,14779,13
2014/1/30,3821,2114,2565,19697,2049,14141,14
2014/1/30,3724,1965,2522,19156,2020,13778,15
2014/1/30,3728,1883,2504,18758,1987,13649,16
2014/1/30,3794,1955,2519,18880,2014,13940,17
2014/1/30,3889,2039,2585,19529,2072,14983,18
2014/1/30,4040,2195,2690,20489,2125,15931,19
2014/1/30,4016,2293,2664,20601,2079,16016,20
2014/1/30,3910,2214,2593,20496,2079,16002,21
2014/1/30,3764,2190,2490,19973,2011,15651,22
2014/1/30,3556,2073,2342,19038,1891,15006,23
2014/1/31,3315,1977,2210,18209,1774,14457,0
2014/1/31,3184,1915,2127,17529,1713,14123,1
2014/1/31,3106,1907,2063,17168,1660,14000,2
2014/1/31,3056,1890,2030,17113,1639,13980,3
2014/1/31,3012,1888,2016,17096,1633,13985,4
2014/1/31,3109,1943,2043,17423,1646,14289,5
2014/1/31,3261,2014,2149,18163,1685,15102,6
2014/1/31,3545,2172,2350,19398,1808,16086,7
2014/1/31,3689,2268,2469,20060,1877,16536,8
2014/1/31,3644,2148,2440,19701,1907,16017,9
2014/1/31,3629,2054,2438,19243,1915,15009,10
2014/1/31,3616,1983,2446,18702,1948,14023,11
2014/1/31,3558,1908,2415,18184,1934,13236,12
2014/1/31,3516,1853,2398,17800,1907,12548,13
2014/1/31,3421,1817,2372,17398,1910,12000,14
2014/1/31,3337,1729,2308,17067,1876,11609,15
2014/1/31,3332,1695,2251,16820,1841,11469,16
2014/1/31,3311,1716,2260,16852,1863,11709,17
2014/1/31,3385,1774,2291,17358,1923,12620,18
2014/1/31,3510,1884,2384,17999,1943,13390,19
2014/1/31,3487,1846,2356,17825,1881,13453,20
2014/1/31,3440,1811,2320,17830,1855,13393,21
2014/1/31,3333,1790,2249,17685,1786,13110,22
2014/1/31,3213,1744,2140,17102,1700,12739,23
2014/2/1,3036,1657,2009,16303,1624,12367,0
2014/2/1,2904,1581,1902,15766,1564,12087,1
2014/2/1,2832,1558,1839,15505,1522,12023,2
2014/2/1,2786,1483,1807,15337,1497,12081,3
2014/2/1,2765,1501,1791,15299,1479,12214,4
2014/2/1,2769,1510,1799,15377,1460,12462,5
2014/2/1,2830,1522,1839,15746,1493,12911,6
2014/2/1,2945,1595,1915,16296,1533,13528,7
2014/2/1,3075,1642,2005,16922,1568,14025,8
2014/2/1,3162,1633,2063,17185,1629,14105,9
2014/2/1,3226,1615,2105,17021,1668,13323,10
2014/2/1,3271,1545,2122,16780,1695,12444,11
2014/2/1,3247,1532,2117,16229,1692,11461,12
2014/2/1,3139,1430,2062,15694,1670,11118,13
2014/2/1,3029,1354,2006,15106,1659,10263,14
2014/2/1,2913,1323,1968,14734,1608,10259,15
2014/2/1,2895,1271,1932,14589,1574,10228,16
2014/2/1,2913,1302,1942,14662,1568,10449,17
2014/2/1,3025,1324,2005,15202,1644,11227,18
2014/2/1,3134,1469,2078,15886,1703,11854,19
2014/2/1,3099,1487,2043,15936,1676,11791,20
2014/2/1,3030,1484,1994,15691,1656,11628,21
2014/2/1,2938,1475,1941,15422,1625,11277,22
2014/2/1,2816,1398,1858,14973,1559,10771,23
2014/2/2,2690,1330,1753,14287,1487,10279,0
2014/2/2,2571,1226,1693,13767,1430,9852,1
2014/2/2,2490,1191,1654,13613,1385,9643,2
2014/2/2,2470,1217,1630,13548,1363,9493,3
2014/2/2,2458,1180,1638,13500,1363,9559,4
2014/2/2,2470,1226,1660,13489,1357,9682,5
2014/2/2,2548,1230,1706,13898,1372,9987,6
2014/2/2,2679,1303,1778,14402,1426,10091,7
2014/2/2,2827,1383,1876,14904,1472,10934,8
2014/2/2,2942,1513,1943,15302,1527,11242,9
2014/2/2,3069,1626,2012,15502,1583,11128,10
2014/2/2,3175,1621,2060,15394,1603,10761,11
2014/2/2,3227,1627,2086,15344,1621,10389,12
2014/2/2,3266,1691,2093,15294,1666,10086,13
2014/2/2,3286,1720,2092,15331,1698,9880,14
2014/2/2,3278,1730,2095,15360,1712,9676,15
2014/2/2,3335,1770,2114,15292,1721,9543,16
2014/2/2,3415,1830,2157,15642,1759,9742,17
2014/2/2,3484,1926,2222,16299,1830,10443,18
2014/2/2,3536,1944,2280,16723,1822,10851,19
2014/2/2,3469,1959,2229,16557,1778,10422,20
2014/2/2,3419,1963,2209,16460,1768,10275,21
2014/2/2,3355,1945,2169,16261,1723,9966,22
2014/2/2,3267,1896,2119,15988,1675,9693,23
2014/2/3,3107,1833,2041,15416,1611,9093,0
2014/2/3,2987,1807,1987,15047,1545,8672,1
2014/2/3,2947,1723,1959,14919,1515,8491,2
2014/2/3,2932,1778,1955,14801,1490,8436,3
2014/2/3,2983,1784,1965,15044,1493,8550,4
2014/2/3,3048,1847,2015,15453,1537,8975,5
2014/2/3,3267,1909,2162,16293,1633,9863,6
2014/2/3,3584,1986,2379,17650,1770,11284,7
2014/2/3,3737,2089,2525,18774,1851,12043,8
2014/2/3,3725,2123,2518,18799,1884,12050,9
2014/2/3,3741,2090,2489,18652,1912,12039,10
2014/2/3,3641,2049,2460,18598,1923,12100,11
2014/2/3,3586,2027,2414,18421,1953,12209,12
2014/2/3,3512,1984,2386,18106,1942,12283,13
2014/2/3,3482,1945,2328,17761,1913,12260,14
2014/2/3,3418,1922,2284,17508,1874,12235,15
2014/2/3,3369,1908,2238,17287,1858,12276,16
2014/2/3,3366,1969,2237,17351,1860,12590,17
2014/2/3,3519,2045,2321,17978,1917,13358,18
2014/2/3,3774,2192,2504,18973,2010,13918,19
2014/2/3,3813,2199,2538,19195,1993,13838,20
2014/2/3,3772,2202,2533,19038,1986,13515,21
2014/2/3,3679,2162,2483,18633,1926,13012,22
2014/2/3,3535,2043,2377,17876,1835,12226,23
2014/2/4,3361,1969,2268,17261,1730,11594,0
2014/2/4,3261,1926,2206,16766,1651,11209,1
2014/2/4,3223,1894,2171,16564,1640,11096,2
2014/2/4,3192,1863,2145,16462,1616,11139,3
2014/2/4,3192,1888,2144,16509,1613,11273,4
2014/2/4,3264,1903,2183,16715,1639,11744,5
2014/2/4,3459,2006,2308,17665,1715,12701,6
2014/2/4,3778,2173,2517,19091,1844,14090,7
2014/2/4,3939,2236,2649,19842,1952,14621,8
2014/2/4,3889,2159,2620,19681,1970,14263,9
2014/2/4,3879,2143,2611,19404,1991,13799,10
2014/2/4,3876,2077,2599,19183,1970,13331,11
2014/2/4,3754,2083,2538,18686,1947,12905,12
2014/2/4,3716,2002,2492,18516,1916,12553,13
2014/2/4,3685,1924,2480,18268,1921,12368,14
2014/2/4,3674,2012,2464,18071,1913,12326,15
2014/2/4,3697,1950,2448,17916,1907,12448,16
2014/2/4,3734,1998,2490,18126,1919,12893,17
2014/2/4,3853,2159,2560,18812,1978,13699,18
2014/2/4,4026,2250,2635,19488,2024,14162,19
2014/2/4,3995,2286,2635,19394,2000,14102,20
2014/2/4,3912,2186,2590,19326,1943,13873,21
2014/2/4,3737,2089,2504,18927,1902,13284,22
2014/2/4,3545,1961,2369,18077,1812,12560,23
2014/2/5,3359,1856,2264,17255,1726,11790,0
2014/2/5,3193,1774,2177,16645,1651,11335,1
2014/2/5,3076,1705,2111,16205,1606,11160,2
2014/2/5,3048,1661,2072,16020,1577,11136,3
2014/2/5,2999,1671,2052,16011,1595,11221,4
2014/2/5,3026,1661,2067,16120,1613,11608,5
2014/2/5,3165,1750,2129,16739,1659,12446,6
2014/2/5,3325,1899,2230,17732,1749,13614,7
2014/2/5,3473,1964,2334,18188,1828,14100,8
2014/2/5,3546,1935,2379,18058,1878,13961,9
2014/2/5,3650,2039,2460,18001,1907,13797,10
2014/2/5,3723,2051,2509,18125,1922,13646,11
2014/2/5,3806,2080,2530,18114,1950,13443,12
2014/2/5,3799,2138,2524,18118,1950,13097,13
2014/2/5,3814,2160,2506,17904,1974,12702,14
2014/2/5,3819,2170,2491,17879,1959,12268,15
2014/2/5,3803,2200,2479,17759,1963,11966,16
2014/2/5,3771,2200,2478,18017,1971,11982,17
2014/2/5,3842,2306,2535,18557,2029,12581,18
2014/2/5,4017,2369,2645,19447,2078,13299,19
2014/2/5,4001,2275,2638,19553,2060,13235,20
2014/2/5,3926,2356,2569,19457,2024,13053,21
2014/2/5,3772,2292,2475,18914,1949,12569,22
2014/2/5,3585,2197,2353,18232,1845,11930,23
2014/2/6,3394,2106,2245,17591,1747,11329,0
2014/2/6,3283,2029,2169,17167,1684,11025,1
2014/2/6,3208,1982,2119,16950,1649,10977,2
2014/2/6,3178,2034,2105,16878,1644,11216,3
2014/2/6,3204,2013,2109,16977,1636,11499,4
2014/2/6,3294,2005,2149,17341,1671,12056,5
2014/2/6,3479,2058,2276,18036,1754,13047,6
2014/2/6,3778,2156,2469,19299,1896,14476,7
2014/2/6,3991,2209,2620,20177,1972,15100,8
2014/2/6,3950,2186,2626,20197,1979,14762,9
2014/2/6,3875,2131,2581,19795,1987,14356,10
2014/2/6,3783,2101,2520,19381,1996,13895,11
2014/2/6,3731,2037,2468,18984,1965,13368,12
2014/2/6,3743,2031,2441,18704,1959,12941,13
2014/2/6,3760,2015,2462,18571,1957,12641,14
2014/2/6,3743,1982,2474,18441,1939,12479,15
2014/2/6,3751,2036,2448,18313,1928,12484,16
2014/2/6,3732,2080,2450,18506,1947,12887,17
2014/2/6,3839,2205,2528,19115,1992,13805,18
2014/2/6,4045,2331,2686,20066,2065,14508,19
2014/2/6,4083,2387,2725,20185,2052,14504,20
2014/2/6,4051,2401,2710,20112,2010,14202,21
2014/2/6,3960,2369,2665,19642,1958,13630,22
2014/2/6,3812,2281,2561,19008,1866,12767,23
2014/2/7,3666,2216,2456,18189,1763,12047,0
2014/2/7,3593,2188,2416,17693,1691,11624,1
2014/2/7,3583,2183,2396,17562,1655,11505,2
2014/2/7,3609,2216,2396,17558,1634,11517,3
2014/2/7,3647,2238,2405,17718,1632,11728,4
2014/2/7,3754,2295,2473,18132,1681,12233,5
2014/2/7,3968,2400,2609,19027,1775,13290,6
2014/2/7,4267,2614,2808,20385,1910,14841,7
2014/2/7,4487,2647,2941,21090,2005,15370,8
2014/2/7,4390,2609,2931,20997,2024,14783,9
2014/2/7,4268,2521,2868,20587,2012,13833,10
2014/2/7,4169,2458,2809,20142,2011,12930,11
2014/2/7,4066,2355,2739,19647,2003,12251,12
2014/2/7,3981,2259,2675,19255,1978,11839,13
2014/2/7,3900,2181,2619,18870,1985,11583,14
2014/2/7,3809,2099,2557,18406,1950,11401,15
2014/2/7,3744,2050,2497,18068,1932,11441,16
2014/2/7,3719,2018,2482,18071,1927,11670,17
2014/2/7,3774,2117,2529,18484,1978,12377,18
2014/2/7,4036,2275,2673,19545,2055,13251,19
2014/2/7,4071,2357,2706,19767,2035,13304,20
2014/2/7,4051,2406,2670,19662,2012,13270,21
2014/2/7,3957,2357,2626,19534,1953,13055,22
2014/2/7,3843,2353,2523,18931,1876,12713,23
2014/2/8,3711,2285,2412,18273,1791,12262,0
2014/2/8,3604,2180,2323,17746,1726,11907,1
2014/2/8,3524,2197,2277,17499,1684,11684,2
2014/2/8,3515,2162,2250,17401,1672,11654,3
2014/2/8,3476,2136,2251,17359,1664,11626,4
2014/2/8,3490,2147,2259,17366,1668,11753,5
2014/2/8,3549,2193,2312,17727,1698,12028,6
2014/2/8,3662,2259,2398,18234,1747,12543,7
2014/2/8,3783,2298,2484,18684,1785,13038,8
2014/2/8,3829,2333,2518,19055,1833,13513,9
2014/2/8,3867,2337,2540,19137,1865,13719,10
2014/2/8,3864,2296,2523,18958,1890,13712,11
2014/2/8,3836,2198,2461,18629,1881,13499,12
2014/2/8,3703,2081,2385,18259,1867,13135,13
2014/2/8,3585,1975,2309,17802,1829,12697,14
2014/2/8,3501,1928,2233,17344,1800,12189,15
2014/2/8,3516,1898,2217,17091,1792,11815,16
2014/2/8,3551,1960,2260,17250,1807,11924,17
2014/2/8,3625,1960,2310,17677,1840,12721,18
2014/2/8,3752,2049,2407,18322,1933,13509,19
2014/2/8,3725,2065,2397,18283,1928,13532,20
2014/2/8,3665,2032,2353,18112,1904,13431,21
2014/2/8,3562,1977,2292,17683,1853,13230,22
2014/2/8,3434,1939,2189,17017,1782,12818,23
2014/2/9,3290,1873,2091,16445,1711,12418,0
2014/2/9,3166,1814,2007,15874,1655,12072,1
2014/2/9,3075,1773,1946,15541,1611,11813,2
2014/2/9,3027,1764,1912,15472,1577,11639,3
2014/2/9,3003,1763,1901,15368,1569,11620,4
2014/2/9,3013,1749,1911,15456,1572,11731,5
2014/2/9,3042,1803,1936,15645,1597,11992,6
2014/2/9,3122,1838,1987,16009,1620,12463,7
2014/2/9,3226,1896,2059,16462,1665,12892,8
2014/2/9,3303,1992,2107,16934,1692,13314,9
2014/2/9,3390,2040,2172,17233,1743,13462,10
2014/2/9,3457,2012,2196,17145,1759,13208,11
2014/2/9,3450,2016,2189,16903,1778,12800,12
2014/2/9,3451,2019,2179,16792,1792,12650,13
2014/2/9,3440,1964,2178,16691,1796,12500,14
2014/2/9,3416,1931,2145,16568,1793,12392,15
2014/2/9,3405,1981,2120,16586,1805,12369,16
2014/2/9,3441,1994,2153,16905,1822,12503,17
2014/2/9,3553,2041,2267,17407,1883,13032,18
2014/2/9,3774,2146,2424,18185,1962,13574,19
2014/2/9,3824,2173,2456,18326,1966,13538,20
2014/2/9,3781,2185,2424,18213,1944,13283,21
2014/2/9,3652,2145,2366,17706,1920,12705,22
2014/2/9,3508,2069,2291,17183,1836,12022,23
2014/2/10,3338,1994,2226,16875,1752,11427,0
2014/2/10,3287,1940,2185,16546,1684,11000,1
2014/2/10,3250,1928,2181,16298,1658,10793,2
2014/2/10,3298,1941,2199,16311,1676,10979,3
2014/2/10,3335,1968,2233,16514,1678,11237,4
2014/2/10,3452,2010,2298,17112,1707,11741,5
2014/2/10,3698,2161,2454,17998,1771,12757,6
2014/2/10,4063,2271,2706,19549,1916,14096,7
2014/2/10,4242,2323,2836,20481,2019,14680,8
2014/2/10,4155,2360,2825,20463,2039,14621,9
2014/2/10,4092,2374,2777,20239,2053,14322,10
2014/2/10,4045,2312,2723,19963,2062,14152,11
2014/2/10,3932,2206,2660,19531,2042,13976,12
2014/2/10,3836,2161,2594,19189,2043,13655,13
2014/2/10,3769,2080,2538,18905,2033,13480,14
2014/2/10,3676,2012,2490,18620,2011,13294,15
2014/2/10,3634,1884,2453,18388,2004,13282,16
2014/2/10,3651,1943,2461,18556,2021,13569,17
2014/2/10,3782,2112,2543,18923,2057,14310,18
2014/2/10,4047,2298,2721,20160,2143,15054,19
2014/2/10,4135,2497,2768,20564,2147,15098,20
2014/2/10,4130,2463,2758,20647,2098,14966,21
2014/2/10,4099,2479,2702,20364,2072,14509,22
2014/2/10,3931,2409,2605,19692,1984,13727,23
2014/2/11,3799,2391,2506,19111,1866,13084,0
2014/2/11,3724,2358,2459,18658,1794,12772,1
2014/2/11,3706,2347,2430,18591,1763,12776,2
2014/2/11,3712,2398,2424,18664,1741,12894,3
2014/2/11,3753,2457,2447,18810,1741,13168,4
2014/2/11,3831,2511,2500,19296,1751,13681,5
2014/2/11,4079,2599,2648,20099,1858,14843,6
2014/2/11,4417,2790,2869,21426,1988,16334,7
2014/2/11,4597,2815,2996,22070,2071,16776,8
2014/2/11,4532,2781,2964,21784,2094,16226,9
2014/2/11,4399,2627,2899,21113,2097,15592,10
2014/2/11,4251,2471,2819,20450,2066,15018,11
2014/2/11,4095,2236,2744,19854,2058,14450,12
2014/2/11,4008,2060,2685,19399,2047,14005,13
2014/2/11,3922,2000,2608,18751,2005,13779,14
2014/2/11,3818,1916,2557,18315,1993,13542,15
2014/2/11,3772,1866,2506,18184,1958,13451,16
2014/2/11,3762,1892,2513,18252,1964,13723,17
2014/2/11,3856,1956,2598,18663,2011,14598,18
2014/2/11,4134,2166,2772,19912,2149,15629,19
2014/2/11,4234,2349,2839,20386,2145,15826,20
2014/2/11,4253,2403,2824,20583,2130,15847,21
2014/2/11,4179,2501,2772,20527,2091,15411,22
2014/2/11,4014,2403,2660,19907,1986,14711,23
2014/2/12,3866,2314,2556,19389,1893,14111,0
2014/2/12,3771,2289,2504,19040,1811,13871,1
2014/2/12,3748,2277,2468,18906,1772,13997,2
2014/2/12,3734,2350,2461,18988,1777,14138,3
2014/2/12,3797,2411,2475,19050,1785,14411,4
2014/2/12,3870,2492,2530,19448,1819,14929,5
2014/2/12,4088,2586,2669,20422,1866,15803,6
2014/2/12,4425,2687,2882,21572,2022,17181,7
2014/2/12,4541,2705,2997,22110,2100,17532,8
2014/2/12,4452,2667,2940,21882,2140,16951,9
2014/2/12,4279,2564,2848,21489,2098,16302,10
2014/2/12,4110,2314,2763,21035,2111,15664,11
2014/2/12,3955,2135,2669,20413,2095,15229,12
